,Behavior_Statistic,Line_Name,Raw_Value,Z_Score,pVal_Greater,pVal_Smaller
160,chase_male,R82E08,0.344326,26.962191,0.000000,1.000000
161,crabwalkextreme_male,R82E08,0.004484,0.325201,0.268000,0.732000
162,jump_male,R82E08,0.000858,-1.510508,0.999200,0.000800
163,pivotcenter_male,R82E08,0.000867,3.768509,0.000000,1.000000
164,pivottail_male,R82E08,0.007363,-5.592481,1.000000,0.000000
165,righting_male,R82E08,0.000344,-1.705908,1.000000,0.000000
166,stop_male,R82E08,0.292911,-1.323418,0.993400,0.006600
167,touch_male,R82E08,0.384679,31.077056,0.000000,1.000000
168,walk_male,R82E08,0.411592,0.364502,0.245600,0.754400
169,wingextension_male,R82E08,0.099391,19.770866,0.000000,1.000000
170,wingflick_male,R82E08,0.003185,23.751406,0.000000,1.000000
171,winggrooming_male,R82E08,0.019187,-3.137458,1.000000,0.000000
172,max_absdwing_angle,R82E08,1.927039,4.082900,0.000000,1.000000
173,max_absdwing_angle_wingextension,R82E08,5.167935,-0.424555,0.799200,0.200800
174,max_absdwing_angle_wingflick,R82E08,15.356303,1.595046,0.000000,1.000000
175,max_absdwing_angle_winggrooming,R82E08,4.620879,2.528339,0.000000,1.000000
176,max_wing_angle,R82E08,0.141515,5.405729,0.000000,1.000000
177,max_wing_angle_wingextension,R82E08,0.756283,1.510361,0.000400,0.999600
178,max_wing_angle_wingflick,R82E08,0.673471,2.225590,0.000000,1.000000
179,max_wing_angle_winggrooming,R82E08,0.348462,-0.509420,0.837500,0.162500
180,nflies_close,R82E08,1.217151,13.682508,0.000000,1.000000
181,nflies_close_stop,R82E08,1.212432,14.615258,0.000000,1.000000
182,nflies_close_walk,R82E08,1.065853,13.163086,0.000000,1.000000
183,nflies_close_female,R82E08,1.058054,8.960505,0.000000,1.000000
184,nflies_close_male,R82E08,1.358507,18.000268,0.000000,1.000000
185,nflies_close_chase_male,R82E08,1.531946,2.752744,0.000000,1.000000
186,velmag_ctr,R82E08,8.843594,-0.125753,0.596900,0.403100
187,velmag_ctr_jump,R82E08,50.421670,0.175179,0.373500,0.626500
188,velmag_ctr_move,R82E08,12.476354,-1.092881,0.973400,0.026600
189,velmag_ctr_nearfly,R82E08,8.731477,0.626658,0.142900,0.857100
190,velmag_ctr_nearwall,R82E08,9.459871,-0.267770,0.685300,0.314700
191,velmag_ctr_notnearfly_notnearwall,R82E08,8.803915,2.302834,0.001400,0.998600
192,velmag_ctr_walk,R82E08,16.048696,-1.319634,0.988700,0.011300
193,velmag_ctr_female,R82E08,8.925460,0.523442,0.184900,0.815100
194,velmag_ctr_male,R82E08,8.796053,-0.655020,0.884400,0.115600
195,velmag_ctr_chase_male,R82E08,13.974438,-1.270733,0.990600,0.009400
196,veltoward_nose2ell_nearfly,R82E08,0.103912,-0.772618,0.923400,0.076600
197,veltoward_nose2ell_chase_male,R82E08,1.647373,-1.631825,0.995700,0.004300
198,wing_angle_diff,R82E08,0.118688,5.402832,0.000000,1.000000
199,wing_angle_diff_wingextension,R82E08,0.929295,3.811619,0.000000,1.000000
200,wing_angle_imbalance,R82E08,0.164342,4.132052,0.000000,1.000000
201,wing_anglel,R82E08,-0.049081,-4.005102,1.000000,0.000000
202,wing_angler,R82E08,0.069608,5.208151,0.000000,1.000000
0,absangle2wall_move,R82E12,1.270767,-3.111972,1.000000,0.000000
1,absangle2wall_nearwall,R82E12,1.339646,-1.239001,0.974700,0.025300
2,absangle2wall_stop,R82E12,1.636095,-0.371676,0.696700,0.303300
3,absanglefrom1to2_nose2ell_nearfly,R82E12,1.552158,-0.217270,0.614800,0.385200
4,absanglefrom1to2_nose2ell_stop_nearfly,R82E12,1.529078,-0.273546,0.646300,0.353700
5,absanglefrom1to2_nose2ell_touch,R82E12,0.772839,1.617386,0.012600,0.987400
6,absdangle2wall_nearwall,R82E12,1.590829,0.352663,0.318500,0.681500
7,absdtheta,R82E12,1.463349,0.647153,0.180700,0.819300
8,absdtheta_pivottail,R82E12,5.226059,-0.222657,0.631800,0.368200
9,absdtheta_walk,R82E12,1.654384,0.059878,0.478100,0.521900
10,absdv_cor_crabwalkextreme,R82E12,5.487231,3.830738,0.000000,1.000000
11,absdv_cor_move,R82E12,3.266782,2.316359,0.000800,0.999200
12,absdv_cor_nearfly,R82E12,2.097958,2.297720,0.000700,0.999300
13,absdv_cor_nearwall,R82E12,2.483031,2.294003,0.000500,0.999500
14,absdv_cor_notnearfly_notnearwall,R82E12,0.930493,0.703459,0.149300,0.850700
15,absdv_cor_walk,R82E12,3.822791,2.101736,0.001500,0.998500
16,absphidiff_nose2ell_chase_male,R82E12,0.434246,-0.362811,0.700300,0.299700
17,absthetadiff_nose2ell_nearfly,R82E12,1.698804,1.341508,0.011300,0.988700
18,absthetadiff_nose2ell_touch,R82E12,1.869950,1.333019,0.016900,0.983100
19,absthetadiff_nose2ell_nearfly_female,R82E12,1.726389,1.369676,0.010800,0.989200
20,absthetadiff_nose2ell_touch_female,R82E12,1.867083,0.072202,0.455600,0.544400
21,absthetadiff_nose2ell_chase_male,R82E12,0.377165,0.294588,0.301400,0.698600
22,absthetadiff_nose2ell_nearfly_male,R82E12,1.672532,1.240654,0.021900,0.978100
23,absthetadiff_nose2ell_touch_male,R82E12,1.872721,1.312368,0.019000,0.981000
24,absthetadiff_nose2ell_wingextension_male,R82E12,1.008200,-0.391613,0.618600,0.381400
25,absyaw_move,R82E12,0.545400,-0.506286,0.769200,0.230800
26,angleonclosestfly_nearfly,R82E12,-0.372960,0.233116,0.391600,0.608400
27,angleonclosestfly_stop_nearfly,R82E12,-0.327691,1.084121,0.066400,0.933600
28,angleonclosestfly_touch,R82E12,-0.352338,-0.347087,0.692800,0.307200
29,angleonclosestfly_nearfly_female,R82E12,-0.373377,0.503518,0.246600,0.753400
30,angleonclosestfly_touch_female,R82E12,-0.408935,-0.634566,0.819000,0.181000
31,angleonclosestfly_chase_male,R82E12,-0.002712,-0.100372,0.564100,0.435900
32,angleonclosestfly_nearfly_male,R82E12,-0.371891,-0.626425,0.801100,0.198900
33,angleonclosestfly_touch_male,R82E12,-0.297361,0.198516,0.385600,0.614400
34,angleonclosestfly_wingextension_male,R82E12,-0.235553,-0.287926,0.674400,0.325600
35,anglesub,R82E12,0.181967,-0.860780,0.900900,0.099100
36,corfrac_maj_pivottail,R82E12,-0.696667,-0.688460,0.846900,0.153100
37,dangle2wall_nearwall,R82E12,0.013532,-1.670658,0.995900,0.004100
38,danglesub_nearfly,R82E12,-0.120415,-2.063628,0.999200,0.000800
39,darea,R82E12,0.000020,1.471334,0.023800,0.976200
40,dcenter,R82E12,11.594717,0.915977,0.107200,0.892800
41,dcenter_move,R82E12,11.217824,0.043488,0.474200,0.525800
42,dcenter_stop,R82E12,12.228270,1.715009,0.008700,0.991300
43,dcenter_wingflick,R82E12,10.617282,4.520851,0.000000,1.000000
44,dcenter_female,R82E12,11.719415,1.240950,0.048100,0.951900
45,dcenter_male,R82E12,11.466598,0.477347,0.247800,0.752200
46,ddcenter_nearfly,R82E12,0.582168,1.959894,0.003100,0.996900
47,ddist2wall_nearwall,R82E12,0.016541,-0.641682,0.828600,0.171400
48,ddnose2ell_nearfly,R82E12,1.608465,2.096500,0.001200,0.998800
49,ddnose2ell_chase_male,R82E12,-2.388626,-2.410790,0.999200,0.000800
50,dell2nose,R82E12,10.687779,0.906736,0.110200,0.889800
51,dell2nose_wingflick,R82E12,9.694279,4.446727,0.000000,1.000000
52,dell2nose_female,R82E12,10.765165,1.280960,0.044000,0.956000
53,dell2nose_male,R82E12,10.605427,0.427640,0.267100,0.732900
54,dist2wall,R82E12,10.731870,-1.057006,0.945700,0.054300
55,dist2wall_move,R82E12,8.497179,-1.329165,0.980100,0.019900
56,dist2wall_stop,R82E12,14.916790,-0.368906,0.680200,0.319800
57,dist2wall_walk,R82E12,8.533327,-1.008987,0.944300,0.055700
58,dist2wall_female,R82E12,11.592864,-0.868205,0.903300,0.096700
59,dist2wall_male,R82E12,9.885571,-1.123172,0.957000,0.043000
60,dmax_wing_angle,R82E12,0.007203,0.207880,0.327000,0.673000
61,dnose2ell_angle_30tomin30,R82E12,11.268921,0.912072,0.107700,0.892300
62,dnose2ell_angle_30tomin30_female,R82E12,11.422986,1.240328,0.048000,0.952000
63,dnose2ell_angle_30tomin30_male,R82E12,11.112514,0.474045,0.249600,0.750400
64,dnose2ell,R82E12,10.656330,0.831876,0.128300,0.871700
65,dnose2ell_stop,R82E12,11.295350,1.644791,0.012300,0.987700
66,dnose2ell_touch,R82E12,1.176742,1.592987,0.005900,0.994100
67,dnose2ell_walk,R82E12,11.263098,-0.051147,0.522100,0.477900
68,dnose2ell_female,R82E12,10.771453,1.095791,0.073200,0.926800
69,dnose2ell_male,R82E12,10.538142,0.462781,0.257300,0.742700
70,dnose2tail,R82E12,11.549141,0.851178,0.124100,0.875900
71,dnose2tail_move,R82E12,11.182185,-0.005101,0.500500,0.499500
72,dnose2tail_female,R82E12,11.640840,1.042021,0.081100,0.918900
73,dnose2tail_male,R82E12,11.453864,0.528008,0.227700,0.772300
74,dtheta,R82E12,-0.007768,-1.002573,0.923600,0.076400
75,du_ctr_backup,R82E12,-8.277816,-1.439812,0.977600,0.022400
76,du_ctr_move,R82E12,11.903415,1.265119,0.032900,0.967100
77,du_ctr_walk,R82E12,16.855864,1.061358,0.063100,0.936900
78,du_ctr_female,R82E12,7.629741,1.837516,0.005600,0.994400
79,du_ctr_male,R82E12,8.299916,1.344054,0.030500,0.969500
80,du_ctr_chase_male,R82E12,16.809704,1.467681,0.023300,0.976700
81,duration_backup,R82E12,0.137874,1.236285,0.039800,0.960200
82,duration_crabwalkextreme,R82E12,0.121908,1.369714,0.032600,0.967400
83,duration_jump,R82E12,0.085573,-0.297082,0.691100,0.308900
84,duration_move,R82E12,1.478357,-0.887420,0.898000,0.102000
85,duration_pivottail,R82E12,0.127228,-0.535449,0.777900,0.222100
86,duration_righting,R82E12,0.342254,-1.487837,0.989900,0.010100
87,duration_stop,R82E12,0.779222,-0.390296,0.899400,0.100600
88,duration_touch,R82E12,0.146612,-2.089890,1.000000,0.000000
89,duration_walk,R82E12,0.609597,0.062436,0.449500,0.550500
90,duration_wingextension,R82E12,0.204367,-0.582431,0.806300,0.193700
91,duration_wingflick,R82E12,0.033224,-1.512913,1.000000,0.000000
92,duration_winggrooming,R82E12,1.773532,-2.291454,0.999500,0.000500
93,duration_chase_male,R82E12,0.181391,-1.457097,0.991800,0.008200
94,dwing_angle_diff,R82E12,0.000002,0.597477,0.201100,0.798900
95,attemptedcopulation,R82E12,0.000077,-0.440617,0.763400,0.236600
96,backup,R82E12,0.006184,2.350883,0.001100,0.998900
97,backup_nearfly,R82E12,0.004107,2.696373,0.000000,1.000000
98,backup_nearwall,R82E12,0.006166,2.365180,0.000900,0.999100
99,backup_notnearfly_notnearwall,R82E12,0.000015,-0.127530,0.515800,0.484200
100,chase,R82E12,0.003814,-0.785357,0.913000,0.087000
101,chase_notwingextension,R82E12,0.003304,-0.849588,0.930800,0.069200
102,copulation,R82E12,0.000000,-0.041896,0.266100,0.733900
103,crabwalkextreme,R82E12,0.003841,1.328110,0.030400,0.969600
104,crabwalkextreme_nearfly,R82E12,0.002213,1.004784,0.075400,0.924600
105,crabwalkextreme_nearwall,R82E12,0.003772,1.437807,0.021900,0.978100
106,crabwalkextreme_notnearfly_notnearwall,R82E12,0.000052,-0.137410,0.535200,0.464800
107,jump,R82E12,0.001768,-0.182025,0.575700,0.424300
108,jump_nearfly,R82E12,0.000439,-0.356998,0.674500,0.325500
109,jump_nearwall,R82E12,0.000851,0.006499,0.463000,0.537000
110,jump_notnearfly_notnearwall,R82E12,0.000839,-0.186994,0.580000,0.420000
111,move_nearfly,R82E12,0.249585,0.325300,0.304200,0.695800
112,move_nearwall,R82E12,0.611561,1.312331,0.021500,0.978500
113,move_notnearfly_notnearwall,R82E12,0.043033,-0.674205,0.868400,0.131600
114,notanybehavior,R82E12,0.167101,-0.229946,0.615700,0.384300
115,pivotcenter,R82E12,0.000253,-1.430029,0.988900,0.011100
116,pivotcenter_nearfly,R82E12,0.000114,-1.431698,0.990700,0.009300
117,pivotcenter_nearwall,R82E12,0.000167,-1.257447,0.980100,0.019900
118,pivotcenter_notnearfly_notnearwall,R82E12,0.000076,-1.082644,0.948000,0.052000
119,pivottail,R82E12,0.028067,0.728738,0.159000,0.841000
120,pivottail_nearfly,R82E12,0.012844,0.725914,0.157600,0.842400
121,pivottail_nearwall,R82E12,0.027956,0.753383,0.150000,0.850000
122,pivottail_notnearfly_notnearwall,R82E12,0.000086,-0.186740,0.560300,0.439700
123,righting,R82E12,0.001502,-1.211445,0.977800,0.022200
124,righting_nearfly,R82E12,0.000370,-1.329118,0.987400,0.012600
125,righting_nearwall,R82E12,0.000943,-1.272132,0.982900,0.017100
126,righting_notnearfly_notnearwall,R82E12,0.000475,-0.809252,0.896000,0.104000
127,stop,R82E12,0.340902,-0.919498,0.916300,0.083700
128,stop_nearfly,R82E12,0.094777,-1.351431,0.985500,0.014500
129,stop_nearwall,R82E12,0.224251,-0.335238,0.677100,0.322900
130,stop_notnearfly_notnearwall,R82E12,0.107402,-0.473339,0.739500,0.260500
131,stop_notwinggrooming,R82E12,0.275421,-0.757212,0.873500,0.126500
132,touch,R82E12,0.020060,-0.892685,0.934800,0.065200
133,touch_notchase,R82E12,0.019206,-0.914391,0.934000,0.066000
134,walk,R82E12,0.407716,1.548409,0.013200,0.986800
135,walk_nearfly,R82E12,0.129352,0.615233,0.175900,0.824100
136,walk_nearwall,R82E12,0.377882,1.920295,0.001900,0.998100
137,walk_notnearfly_notnearwall,R82E12,0.027535,-0.398813,0.744600,0.255400
138,wingextension,R82E12,0.001327,-0.415512,0.698100,0.301900
139,wingextension_notchase,R82E12,0.000817,-0.446013,0.709300,0.290700
140,wingflick,R82E12,0.000364,3.742973,0.004100,0.995900
141,winggrooming,R82E12,0.066742,-0.658571,0.829000,0.171000
142,backup_female,R82E12,0.007053,2.649422,0.000400,0.999600
143,chase_female,R82E12,0.001058,0.520755,0.120800,0.879200
144,crabwalkextreme_female,R82E12,0.003536,2.717382,0.000300,0.999700
145,jump_female,R82E12,0.001174,-1.371751,0.990100,0.009900
146,pivotcenter_female,R82E12,0.000351,-1.092044,0.953000,0.047000
147,pivottail_female,R82E12,0.026174,0.670951,0.179400,0.820600
148,righting_female,R82E12,0.001946,-1.334241,0.986800,0.013200
149,stop_female,R82E12,0.344152,-0.870663,0.903600,0.096400
150,touch_female,R82E12,0.018006,-0.378223,0.686300,0.313700
151,walk_female,R82E12,0.410079,2.021172,0.003600,0.996400
152,wingflick_female,R82E12,0.000464,12.451956,0.000000,1.000000
153,winggrooming_female,R82E12,0.059536,-1.473363,0.990400,0.009600
154,attemptedcopulation_male,R82E12,0.000146,-0.434390,0.765400,0.234600
155,backup_male,R82E12,0.005359,1.548858,0.019000,0.981000
156,chase_male,R82E12,0.006376,-0.826849,0.924500,0.075500
157,crabwalkextreme_male,R82E12,0.004137,0.410369,0.265200,0.734800
158,jump_male,R82E12,0.002349,1.529241,0.025800,0.974200
159,pivotcenter_male,R82E12,0.000157,-1.785899,0.999500,0.000500
160,pivottail_male,R82E12,0.029955,0.667599,0.185000,0.815000
161,righting_male,R82E12,0.001044,-0.806263,0.888500,0.111500
162,stop_male,R82E12,0.337436,-0.855398,0.894200,0.105800
163,touch_male,R82E12,0.022000,-0.869349,0.932600,0.067400
164,walk_male,R82E12,0.405708,0.830515,0.115900,0.884100
165,wingextension_male,R82E12,0.002429,-0.421129,0.700000,0.300000
166,wingflick_male,R82E12,0.000267,1.162908,0.057200,0.942800
167,winggrooming_male,R82E12,0.073529,0.468225,0.254300,0.745700
168,max_absdwing_angle,R82E12,1.544034,0.473691,0.248600,0.751400
169,max_absdwing_angle_wingextension,R82E12,5.285431,-0.559155,0.721500,0.278500
170,max_absdwing_angle_wingflick,R82E12,13.207398,0.451836,0.118200,0.881800
171,max_absdwing_angle_winggrooming,R82E12,4.340233,0.283082,0.349000,0.651000
172,max_wing_angle,R82E12,0.092864,-0.172373,0.592100,0.407900
173,max_wing_angle_wingextension,R82E12,0.657236,-0.726492,0.806300,0.193700
174,max_wing_angle_wingflick,R82E12,0.532097,0.386765,0.118200,0.881800
175,max_wing_angle_winggrooming,R82E12,0.352063,0.006538,0.527400,0.472600
176,nflies_close,R82E12,0.412916,-0.625095,0.811300,0.188700
177,nflies_close_stop,R82E12,0.334035,-0.947906,0.919200,0.080800
178,nflies_close_walk,R82E12,0.372187,-0.684712,0.830200,0.169800
179,nflies_close_female,R82E12,0.459744,-0.571091,0.784900,0.215100
180,nflies_close_male,R82E12,0.367834,-0.658320,0.827900,0.172100
181,nflies_close_chase_male,R82E12,1.161799,-0.859279,0.912300,0.087700
182,velmag_ctr,R82E12,9.666577,1.783925,0.007200,0.992800
183,velmag_ctr_jump,R82E12,52.217626,0.897791,0.100600,0.899400
184,velmag_ctr_move,R82E12,14.159618,1.383660,0.023600,0.976400
185,velmag_ctr_nearfly,R82E12,8.985333,1.744114,0.008100,0.991900
186,velmag_ctr_nearwall,R82E12,10.366183,1.555888,0.016000,0.984000
187,velmag_ctr_notnearfly_notnearwall,R82E12,6.631433,0.741358,0.139000,0.861000
188,velmag_ctr_walk,R82E12,17.936759,1.148154,0.050200,0.949800
189,velmag_ctr_female,R82E12,9.269457,1.804790,0.005900,0.994100
190,velmag_ctr_male,R82E12,10.054884,1.532197,0.018000,0.982000
191,velmag_ctr_chase_male,R82E12,17.400482,1.488026,0.022000,0.978000
192,veltoward_nose2ell_nearfly,R82E12,0.018647,0.045256,0.394100,0.605900
193,veltoward_nose2ell_chase_male,R82E12,0.524348,0.031091,0.433100,0.566900
194,wing_angle_diff,R82E12,0.062741,0.571525,0.188600,0.811400
195,wing_angle_diff_wingextension,R82E12,0.759910,-0.042433,0.541900,0.458100
196,wing_angle_imbalance,R82E12,0.122987,-1.375338,0.972900,0.027100
197,wing_anglel,R82E12,-0.021493,-0.001817,0.518600,0.481400
198,wing_angler,R82E12,0.041248,0.991325,0.076600,0.923400
0,absangle2wall_move,R82F02,1.340473,2.231916,0.021200,0.978800
1,absangle2wall_nearwall,R82F02,1.382744,-0.361770,0.636400,0.363600
2,absangle2wall_stop,R82F02,1.584291,-2.000493,0.980100,0.019900
3,absanglefrom1to2_nose2ell_nearfly,R82F02,1.552637,-0.494629,0.697700,0.302300
4,absanglefrom1to2_nose2ell_stop_nearfly,R82F02,1.545499,-0.321335,0.628500,0.371500
5,absanglefrom1to2_nose2ell_touch,R82F02,0.695963,-0.540436,0.730700,0.269300
6,absdangle2wall_nearwall,R82F02,1.542499,1.038944,0.136100,0.863900
7,absdtheta,R82F02,1.274457,-0.212134,0.611100,0.388900
8,absdtheta_pivotcenter,R82F02,6.802166,1.118349,0.090000,0.910000
9,absdtheta_pivottail,R82F02,5.651149,1.985015,0.031700,0.968300
10,absdtheta_walk,R82F02,1.750178,1.405999,0.071000,0.929000
11,absdv_cor_crabwalkextreme,R82F02,4.972104,0.791059,0.210300,0.789700
12,absdv_cor_move,R82F02,2.995059,0.335283,0.360500,0.639500
13,absdv_cor_nearfly,R82F02,1.686642,0.486020,0.304300,0.695700
14,absdv_cor_nearwall,R82F02,2.088873,0.709193,0.239900,0.760100
15,absdv_cor_notnearfly_notnearwall,R82F02,0.734749,0.434427,0.303800,0.696200
16,absdv_cor_walk,R82F02,3.416790,-0.617172,0.767000,0.233000
17,absphidiff_nose2ell_chase_male,R82F02,0.458444,-0.438837,0.690700,0.309300
18,absthetadiff_nose2ell_nearfly,R82F02,1.618748,0.364621,0.384300,0.615700
19,absthetadiff_nose2ell_touch,R82F02,1.726910,-0.243715,0.634300,0.365700
20,absthetadiff_nose2ell_nearfly_female,R82F02,1.642082,0.391470,0.384000,0.616000
21,absthetadiff_nose2ell_touch_female,R82F02,1.855531,0.253597,0.386600,0.613400
22,absthetadiff_nose2ell_chase_male,R82F02,0.403488,0.770855,0.176400,0.823600
23,absthetadiff_nose2ell_nearfly_male,R82F02,1.595354,0.294604,0.403900,0.596100
24,absthetadiff_nose2ell_touch_male,R82F02,1.598446,-0.437103,0.692900,0.307100
25,absthetadiff_nose2ell_wingextension_male,R82F02,1.034787,0.615249,0.253900,0.746100
26,absyaw_move,R82F02,0.441589,-4.854706,1.000000,0.000000
27,angleonclosestfly_nearfly,R82F02,-0.369220,0.172006,0.457000,0.543000
28,angleonclosestfly_stop_nearfly,R82F02,-0.357047,0.416637,0.342500,0.657500
29,angleonclosestfly_touch,R82F02,-0.310481,0.480447,0.299200,0.700800
30,angleonclosestfly_nearfly_female,R82F02,-0.416608,-0.190069,0.662000,0.338000
31,angleonclosestfly_touch_female,R82F02,-0.326785,0.775520,0.221600,0.778400
32,angleonclosestfly_chase_male,R82F02,-0.010826,-0.436116,0.699700,0.300300
33,angleonclosestfly_nearfly_male,R82F02,-0.322202,0.921042,0.171700,0.828300
34,angleonclosestfly_touch_male,R82F02,-0.293173,-0.071775,0.538300,0.461700
35,angleonclosestfly_wingextension_male,R82F02,-0.331662,-1.441612,0.925100,0.074900
36,anglesub,R82F02,0.176136,-1.792996,0.984700,0.015300
37,corfrac_maj_pivotcenter,R82F02,0.006766,5.467662,0.000000,1.000000
38,corfrac_maj_pivottail,R82F02,-0.622261,7.511365,0.000000,1.000000
39,dangle2wall_nearwall,R82F02,0.053942,3.097245,0.010100,0.989900
40,danglesub_nearfly,R82F02,-0.131936,-3.530780,1.000000,0.000000
41,darea,R82F02,-0.000006,0.509029,0.302800,0.697200
42,dcenter,R82F02,12.350490,3.570940,0.000000,1.000000
43,dcenter_move,R82F02,12.588832,4.844418,0.000000,1.000000
44,dcenter_stop,R82F02,11.987968,1.692478,0.037800,0.962200
45,dcenter_female,R82F02,12.484567,4.083103,0.000000,1.000000
46,dcenter_male,R82F02,12.219406,2.534003,0.006200,0.993800
47,ddcenter_nearfly,R82F02,0.620132,2.879363,0.002200,0.997800
48,ddist2wall_nearwall,R82F02,0.029428,2.209277,0.021100,0.978900
49,ddnose2ell_nearfly,R82F02,1.699602,3.175650,0.000000,1.000000
50,ddnose2ell_chase_male,R82F02,-2.079063,-2.286924,0.990600,0.009400
51,dell2nose,R82F02,11.409270,3.477520,0.000000,1.000000
52,dell2nose_female,R82F02,11.444335,3.872615,0.000000,1.000000
53,dell2nose_male,R82F02,11.376774,2.561849,0.006200,0.993800
54,dist2wall,R82F02,14.054405,2.449813,0.016400,0.983600
55,dist2wall_move,R82F02,10.342736,1.875990,0.021000,0.979000
56,dist2wall_stop,R82F02,18.194511,2.480156,0.010600,0.989400
57,dist2wall_walk,R82F02,10.469055,1.902154,0.022600,0.977400
58,dist2wall_female,R82F02,13.990894,1.696519,0.053200,0.946800
59,dist2wall_male,R82F02,14.100159,2.833900,0.011100,0.988900
60,dmax_wing_angle,R82F02,0.003948,-0.185570,0.603900,0.396100
61,dnose2ell_angle_30tomin30,R82F02,12.031446,3.530867,0.000000,1.000000
62,dnose2ell_angle_30tomin30_female,R82F02,12.172959,4.007452,0.000000,1.000000
63,dnose2ell_angle_30tomin30_male,R82F02,11.894535,2.526070,0.006200,0.993800
